,GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AHY1E001,NAME_M,AHY1M001
1742,G3101770,2013-2017,,,Nebraska,31,Washington County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Nebraska",20414,"Washington County, Nebraska",0
1743,G3101790,2013-2017,,,Nebraska,31,Wayne County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Nebraska",9409,"Wayne County, Nebraska",0
1744,G3101810,2013-2017,,,Nebraska,31,Webster County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Nebraska",3597,"Webster County, Nebraska",0
1745,G3101830,2013-2017,,,Nebraska,31,Wheeler County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheeler County, Nebraska",846,"Wheeler County, Nebraska",70
1746,G3101850,2013-2017,,,Nebraska,31,York County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"York County, Nebraska",13832,"York County, Nebraska",0
1747,G3200010,2013-2017,,,Nevada,32,Churchill County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Churchill County, Nevada",24022,"Churchill County, Nevada",0
1748,G3200030,2013-2017,,,Nevada,32,Clark County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Nevada",2112436,"Clark County, Nevada",0
1749,G3200050,2013-2017,,,Nevada,32,Douglas County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Nevada",47632,"Douglas County, Nevada",0
1750,G3200070,2013-2017,,,Nevada,32,Elko County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elko County, Nevada",52377,"Elko County, Nevada",0
1751,G3200090,2013-2017,,,Nevada,32,Esmeralda County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Esmeralda County, Nevada",1102,"Esmeralda County, Nevada",168
1752,G3200110,2013-2017,,,Nevada,32,Eureka County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eureka County, Nevada",1728,"Eureka County, Nevada",168
1753,G3200130,2013-2017,,,Nevada,32,Humboldt County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humboldt County, Nevada",17088,"Humboldt County, Nevada",0
1754,G3200150,2013-2017,,,Nevada,32,Lander County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lander County, Nevada",5887,"Lander County, Nevada",0
1755,G3200170,2013-2017,,,Nevada,32,Lincoln County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Nevada",5203,"Lincoln County, Nevada",0
1756,G3200190,2013-2017,,,Nevada,32,Lyon County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Nevada",52303,"Lyon County, Nevada",0
1757,G3200210,2013-2017,,,Nevada,32,Mineral County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mineral County, Nevada",4471,"Mineral County, Nevada",0
1758,G3200230,2013-2017,,,Nevada,32,Nye County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nye County, Nevada",43296,"Nye County, Nevada",0
1759,G3200270,2013-2017,,,Nevada,32,Pershing County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pershing County, Nevada",6661,"Pershing County, Nevada",0
1760,G3200290,2013-2017,,,Nevada,32,Storey County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Storey County, Nevada",3891,"Storey County, Nevada",0
1761,G3200310,2013-2017,,,Nevada,32,Washoe County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washoe County, Nevada",445551,"Washoe County, Nevada",0
1762,G3200330,2013-2017,,,Nevada,32,White Pine County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White Pine County, Nevada",9858,"White Pine County, Nevada",0
1763,G3205100,2013-2017,,,Nevada,32,Carson City,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carson City, Nevada",54219,"Carson City, Nevada",0
1764,G3300010,2013-2017,,,New Hampshire,33,Belknap County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Belknap County, New Hampshire",60383,"Belknap County, New Hampshire",0
1765,G3300030,2013-2017,,,New Hampshire,33,Carroll County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, New Hampshire",47524,"Carroll County, New Hampshire",0
1766,G3300050,2013-2017,,,New Hampshire,33,Cheshire County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheshire County, New Hampshire",76109,"Cheshire County, New Hampshire",0
1767,G3300070,2013-2017,,,New Hampshire,33,Coos County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coos County, New Hampshire",32119,"Coos County, New Hampshire",0
1768,G3300090,2013-2017,,,New Hampshire,33,Grafton County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grafton County, New Hampshire",89280,"Grafton County, New Hampshire",0
1769,G3300110,2013-2017,,,New Hampshire,33,Hillsborough County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hillsborough County, New Hampshire",406371,"Hillsborough County, New Hampshire",0
1770,G3300130,2013-2017,,,New Hampshire,33,Merrimack County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merrimack County, New Hampshire",147958,"Merrimack County, New Hampshire",0
1771,G3300150,2013-2017,,,New Hampshire,33,Rockingham County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockingham County, New Hampshire",302479,"Rockingham County, New Hampshire",0
1772,G3300170,2013-2017,,,New Hampshire,33,Strafford County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Strafford County, New Hampshire",126552,"Strafford County, New Hampshire",0
1773,G3300190,2013-2017,,,New Hampshire,33,Sullivan County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, New Hampshire",43073,"Sullivan County, New Hampshire",0
1774,G3400010,2013-2017,,,New Jersey,34,Atlantic County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atlantic County, New Jersey",272926,"Atlantic County, New Jersey",0
1775,G3400030,2013-2017,,,New Jersey,34,Bergen County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bergen County, New Jersey",937920,"Bergen County, New Jersey",0
1776,G3400050,2013-2017,,,New Jersey,34,Burlington County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burlington County, New Jersey",449192,"Burlington County, New Jersey",0
1777,G3400070,2013-2017,,,New Jersey,34,Camden County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camden County, New Jersey",510996,"Camden County, New Jersey",0
1778,G3400090,2013-2017,,,New Jersey,34,Cape May County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cape May County, New Jersey",94549,"Cape May County, New Jersey",0
1779,G3400110,2013-2017,,,New Jersey,34,Cumberland County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, New Jersey",154952,"Cumberland County, New Jersey",0
1780,G3400130,2013-2017,,,New Jersey,34,Essex County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, New Jersey",800401,"Essex County, New Jersey",0
1781,G3400150,2013-2017,,,New Jersey,34,Gloucester County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gloucester County, New Jersey",291372,"Gloucester County, New Jersey",0
1782,G3400170,2013-2017,,,New Jersey,34,Hudson County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hudson County, New Jersey",679756,"Hudson County, New Jersey",0
1783,G3400190,2013-2017,,,New Jersey,34,Hunterdon County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunterdon County, New Jersey",125717,"Hunterdon County, New Jersey",0
1784,G3400210,2013-2017,,,New Jersey,34,Mercer County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, New Jersey",373362,"Mercer County, New Jersey",0
1785,G3400230,2013-2017,,,New Jersey,34,Middlesex County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, New Jersey",837288,"Middlesex County, New Jersey",0
1786,G3400250,2013-2017,,,New Jersey,34,Monmouth County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monmouth County, New Jersey",627551,"Monmouth County, New Jersey",0
1787,G3400270,2013-2017,,,New Jersey,34,Morris County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, New Jersey",498847,"Morris County, New Jersey",0
1788,G3400290,2013-2017,,,New Jersey,34,Ocean County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocean County, New Jersey",589699,"Ocean County, New Jersey",0
1789,G3400310,2013-2017,,,New Jersey,34,Passaic County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Passaic County, New Jersey",510563,"Passaic County, New Jersey",0
1790,G3400330,2013-2017,,,New Jersey,34,Salem County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salem County, New Jersey",63776,"Salem County, New Jersey",0
1791,G3400350,2013-2017,,,New Jersey,34,Somerset County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Somerset County, New Jersey",333316,"Somerset County, New Jersey",0
1792,G3400370,2013-2017,,,New Jersey,34,Sussex County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sussex County, New Jersey",143570,"Sussex County, New Jersey",0
1793,G3400390,2013-2017,,,New Jersey,34,Union County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, New Jersey",557320,"Union County, New Jersey",0
1794,G3400410,2013-2017,,,New Jersey,34,Warren County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, New Jersey",107088,"Warren County, New Jersey",0
1795,G3500010,2013-2017,,,New Mexico,35,Bernalillo County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bernalillo County, New Mexico",674855,"Bernalillo County, New Mexico",0
1796,G3500030,2013-2017,,,New Mexico,35,Catron County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Catron County, New Mexico",3547,"Catron County, New Mexico",0
1797,G3500050,2013-2017,,,New Mexico,35,Chaves County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaves County, New Mexico",65454,"Chaves County, New Mexico",0
1798,G3500060,2013-2017,,,New Mexico,35,Cibola County,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cibola County, New Mexico",27049,"Cibola County, New Mexico",0
1799,G3500070,2013-2017,,,New Mexico,35,Colfax County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colfax County, New Mexico",12522,"Colfax County, New Mexico",0
1800,G3500090,2013-2017,,,New Mexico,35,Curry County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Curry County, New Mexico",50283,"Curry County, New Mexico",0
1801,G3500110,2013-2017,,,New Mexico,35,De Baca County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"De Baca County, New Mexico",2016,"De Baca County, New Mexico",88
1802,G3500130,2013-2017,,,New Mexico,35,Doña Ana County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doña Ana County, New Mexico",213849,"Doña Ana County, New Mexico",0
1803,G3500150,2013-2017,,,New Mexico,35,Eddy County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eddy County, New Mexico",56793,"Eddy County, New Mexico",0
1804,G3500170,2013-2017,,,New Mexico,35,Grant County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, New Mexico",28382,"Grant County, New Mexico",0
1805,G3500190,2013-2017,,,New Mexico,35,Guadalupe County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guadalupe County, New Mexico",4426,"Guadalupe County, New Mexico",0
1806,G3500210,2013-2017,,,New Mexico,35,Harding County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harding County, New Mexico",546,"Harding County, New Mexico",89
1807,G3500230,2013-2017,,,New Mexico,35,Hidalgo County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hidalgo County, New Mexico",4446,"Hidalgo County, New Mexico",0
1808,G3500250,2013-2017,,,New Mexico,35,Lea County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lea County, New Mexico",69505,"Lea County, New Mexico",0
1809,G3500270,2013-2017,,,New Mexico,35,Lincoln County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, New Mexico",19497,"Lincoln County, New Mexico",0
1810,G3500280,2013-2017,,,New Mexico,35,Los Alamos County,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Los Alamos County, New Mexico",18031,"Los Alamos County, New Mexico",0
1811,G3500290,2013-2017,,,New Mexico,35,Luna County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luna County, New Mexico",24319,"Luna County, New Mexico",0
1812,G3500310,2013-2017,,,New Mexico,35,McKinley County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McKinley County, New Mexico",72849,"McKinley County, New Mexico",0
1813,G3500330,2013-2017,,,New Mexico,35,Mora County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mora County, New Mexico",4605,"Mora County, New Mexico",0
1814,G3500350,2013-2017,,,New Mexico,35,Otero County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otero County, New Mexico",65130,"Otero County, New Mexico",0
1815,G3500370,2013-2017,,,New Mexico,35,Quay County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quay County, New Mexico",8447,"Quay County, New Mexico",0
1816,G3500390,2013-2017,,,New Mexico,35,Rio Arriba County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rio Arriba County, New Mexico",39455,"Rio Arriba County, New Mexico",0
1817,G3500410,2013-2017,,,New Mexico,35,Roosevelt County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roosevelt County, New Mexico",19313,"Roosevelt County, New Mexico",0
1818,G3500430,2013-2017,,,New Mexico,35,Sandoval County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandoval County, New Mexico",138815,"Sandoval County, New Mexico",0
1819,G3500450,2013-2017,,,New Mexico,35,San Juan County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, New Mexico",128221,"San Juan County, New Mexico",0
1820,G3500470,2013-2017,,,New Mexico,35,San Miguel County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Miguel County, New Mexico",28203,"San Miguel County, New Mexico",0
1821,G3500490,2013-2017,,,New Mexico,35,Santa Fe County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Santa Fe County, New Mexico",147514,"Santa Fe County, New Mexico",0
1822,G3500510,2013-2017,,,New Mexico,35,Sierra County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sierra County, New Mexico",11254,"Sierra County, New Mexico",0
1823,G3500530,2013-2017,,,New Mexico,35,Socorro County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Socorro County, New Mexico",17098,"Socorro County, New Mexico",0
1824,G3500550,2013-2017,,,New Mexico,35,Taos County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taos County, New Mexico",32809,"Taos County, New Mexico",0
1825,G3500570,2013-2017,,,New Mexico,35,Torrance County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Torrance County, New Mexico",15534,"Torrance County, New Mexico",0
1826,G3500590,2013-2017,,,New Mexico,35,Union County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, New Mexico",4216,"Union County, New Mexico",0
1827,G3500610,2013-2017,,,New Mexico,35,Valencia County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valencia County, New Mexico",75845,"Valencia County, New Mexico",0
1828,G3600010,2013-2017,,,New York,36,Albany County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albany County, New York",308580,"Albany County, New York",0
1829,G3600030,2013-2017,,,New York,36,Allegany County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allegany County, New York",47400,"Allegany County, New York",0
1830,G3600050,2013-2017,,,New York,36,Bronx County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bronx County, New York",1455846,"Bronx County, New York",0
1831,G3600070,2013-2017,,,New York,36,Broome County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broome County, New York",196124,"Broome County, New York",0
1832,G3600090,2013-2017,,,New York,36,Cattaraugus County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cattaraugus County, New York",78175,"Cattaraugus County, New York",0
1833,G3600110,2013-2017,,,New York,36,Cayuga County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cayuga County, New York",78319,"Cayuga County, New York",0
1834,G3600130,2013-2017,,,New York,36,Chautauqua County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chautauqua County, New York",130846,"Chautauqua County, New York",0
1835,G3600150,2013-2017,,,New York,36,Chemung County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chemung County, New York",86883,"Chemung County, New York",0
1836,G3600170,2013-2017,,,New York,36,Chenango County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chenango County, New York",48763,"Chenango County, New York",0
1837,G3600190,2013-2017,,,New York,36,Clinton County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, New York",81224,"Clinton County, New York",0
1838,G3600210,2013-2017,,,New York,36,Columbia County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, New York",61481,"Columbia County, New York",0
1839,G3600230,2013-2017,,,New York,36,Cortland County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cortland County, New York",48334,"Cortland County, New York",0
1840,G3600250,2013-2017,,,New York,36,Delaware County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, New York",45950,"Delaware County, New York",0
1841,G3600270,2013-2017,,,New York,36,Dutchess County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dutchess County, New York",295685,"Dutchess County, New York",0
1842,G3600290,2013-2017,,,New York,36,Erie County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erie County, New York",923995,"Erie County, New York",0
1843,G3600310,2013-2017,,,New York,36,Essex County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, New York",38233,"Essex County, New York",0
1844,G3600330,2013-2017,,,New York,36,Franklin County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, New York",51054,"Franklin County, New York",0
1845,G3600350,2013-2017,,,New York,36,Fulton County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, New York",53955,"Fulton County, New York",0
1846,G3600370,2013-2017,,,New York,36,Genesee County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Genesee County, New York",58537,"Genesee County, New York",0
1847,G3600390,2013-2017,,,New York,36,Greene County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, New York",47791,"Greene County, New York",0
1848,G3600410,2013-2017,,,New York,36,Hamilton County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, New York",4646,"Hamilton County, New York",0
1849,G3600430,2013-2017,,,New York,36,Herkimer County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Herkimer County, New York",62943,"Herkimer County, New York",0
1850,G3600450,2013-2017,,,New York,36,Jefferson County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, New York",116567,"Jefferson County, New York",0
1851,G3600470,2013-2017,,,New York,36,Kings County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kings County, New York",2635121,"Kings County, New York",0
1852,G3600490,2013-2017,,,New York,36,Lewis County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, New York",26845,"Lewis County, New York",0
1853,G3600510,2013-2017,,,New York,36,Livingston County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, New York",64373,"Livingston County, New York",0
1854,G3600530,2013-2017,,,New York,36,Madison County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, New York",71760,"Madison County, New York",0
1855,G3600550,2013-2017,,,New York,36,Monroe County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, New York",748680,"Monroe County, New York",0
1856,G3600570,2013-2017,,,New York,36,Montgomery County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, New York",49500,"Montgomery County, New York",0
1857,G3600590,2013-2017,,,New York,36,Nassau County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nassau County, New York",1363069,"Nassau County, New York",0
1858,G3600610,2013-2017,,,New York,36,New York County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New York County, New York",1653877,"New York County, New York",0
1859,G3600630,2013-2017,,,New York,36,Niagara County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Niagara County, New York",212675,"Niagara County, New York",0
1860,G3600650,2013-2017,,,New York,36,Oneida County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, New York",232324,"Oneida County, New York",0
1861,G3600670,2013-2017,,,New York,36,Onondaga County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Onondaga County, New York",467669,"Onondaga County, New York",0
1862,G3600690,2013-2017,,,New York,36,Ontario County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontario County, New York",109491,"Ontario County, New York",0
1863,G3600710,2013-2017,,,New York,36,Orange County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, New York",378174,"Orange County, New York",0
1864,G3600730,2013-2017,,,New York,36,Orleans County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, New York",41584,"Orleans County, New York",0
1865,G3600750,2013-2017,,,New York,36,Oswego County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oswego County, New York",119833,"Oswego County, New York",0
1866,G3600770,2013-2017,,,New York,36,Otsego County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otsego County, New York",60750,"Otsego County, New York",0
1867,G3600790,2013-2017,,,New York,36,Putnam County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, New York",99464,"Putnam County, New York",0
1868,G3600810,2013-2017,,,New York,36,Queens County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Queens County, New York",2339280,"Queens County, New York",0
1869,G3600830,2013-2017,,,New York,36,Rensselaer County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rensselaer County, New York",159800,"Rensselaer County, New York",0
1870,G3600850,2013-2017,,,New York,36,Richmond County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, New York",475948,"Richmond County, New York",0
1871,G3600870,2013-2017,,,New York,36,Rockland County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockland County, New York",325027,"Rockland County, New York",0
1872,G3600890,2013-2017,,,New York,36,St. Lawrence County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Lawrence County, New York",110817,"St. Lawrence County, New York",0
1873,G3600910,2013-2017,,,New York,36,Saratoga County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saratoga County, New York",226632,"Saratoga County, New York",0
1874,G3600930,2013-2017,,,New York,36,Schenectady County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schenectady County, New York",155239,"Schenectady County, New York",0
1875,G3600950,2013-2017,,,New York,36,Schoharie County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schoharie County, New York",31611,"Schoharie County, New York",0
1876,G3600970,2013-2017,,,New York,36,Schuyler County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schuyler County, New York",18112,"Schuyler County, New York",0
1877,G3600990,2013-2017,,,New York,36,Seneca County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seneca County, New York",34843,"Seneca County, New York",0
1878,G3601010,2013-2017,,,New York,36,Steuben County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steuben County, New York",97539,"Steuben County, New York",0
1879,G3601030,2013-2017,,,New York,36,Suffolk County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suffolk County, New York",1497595,"Suffolk County, New York",0
1880,G3601050,2013-2017,,,New York,36,Sullivan County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, New York",75783,"Sullivan County, New York",0
1881,G3601070,2013-2017,,,New York,36,Tioga County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tioga County, New York",49322,"Tioga County, New York",0
1882,G3601090,2013-2017,,,New York,36,Tompkins County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tompkins County, New York",104415,"Tompkins County, New York",0
1883,G3601110,2013-2017,,,New York,36,Ulster County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ulster County, New York",180129,"Ulster County, New York",0
1884,G3601130,2013-2017,,,New York,36,Warren County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, New York",64701,"Warren County, New York",0
1885,G3601150,2013-2017,,,New York,36,Washington County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, New York",62183,"Washington County, New York",0
1886,G3601170,2013-2017,,,New York,36,Wayne County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, New York",91442,"Wayne County, New York",0
1887,G3601190,2013-2017,,,New York,36,Westchester County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Westchester County, New York",975321,"Westchester County, New York",0
1888,G3601210,2013-2017,,,New York,36,Wyoming County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming County, New York",40886,"Wyoming County, New York",0
1889,G3601230,2013-2017,,,New York,36,Yates County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yates County, New York",25083,"Yates County, New York",0
1890,G3700010,2013-2017,,,North Carolina,37,Alamance County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alamance County, North Carolina",157844,"Alamance County, North Carolina",0
1891,G3700030,2013-2017,,,North Carolina,37,Alexander County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alexander County, North Carolina",37159,"Alexander County, North Carolina",0
1892,G3700050,2013-2017,,,North Carolina,37,Alleghany County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleghany County, North Carolina",10935,"Alleghany County, North Carolina",0
1893,G3700070,2013-2017,,,North Carolina,37,Anson County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anson County, North Carolina",25531,"Anson County, North Carolina",0
1894,G3700090,2013-2017,,,North Carolina,37,Ashe County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashe County, North Carolina",26833,"Ashe County, North Carolina",0
